screen_name;text;Labeling;location
prmn_bogor;Ridwan Kamil Datangi Rumah Pemulung Viral di Kiaracondong, Ternyata Ini yang Dilakukan https://t.co/ocOupDlwhj;Negative;Bogor, Jawa Barat
prmn_bogor;1,8 Juta Dosis Vaksin Sinovac Tiba di Bio Farma Bandung, Ini Cara Ridwan Kamil Pastikan Keamanannya https://t.co/PP0hlBoPwF;Negative;Bogor, Jawa Barat
rezaedho1;@Suara_Bawah Bau2nya 2024 anies+ridwan kamil vs prabowo+ganjar ..menarique;Negative;bandung
opsiin;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma – Okezone https://t.co/sQXQTr9AaF;Negative;Indonesia
opsiin;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma – Okezone – https://t.co/SMrjYspP53 https://t.co/FS1Vr4g2w4;Negative;Indonesia
SKaspani_ong;"Harus pintar 2 memanfaatkan momentum yang muncul, Rijik datang berencana sowan, ribut di sosmed sama menko dan juga pembubaran oleh menko.
Kadal buntung adalah sesuatu momentum https://t.co/gPZ8R8KJB6";Negative;Palangka Raya
YudiNug77407695;"@HileudKeusik @Indrahe34769140 @lewnong @ridwankamil Paparkeun weh manfaat jeung dampak naon nu dijieun ku maneh bisa lebih alus ti Ridwan Kamil bro?boga jasa naon maneh ka bandung &amp; jawa barat?yakin kabeh warga jabar nurutkeun maneh ?sok bawa massa maneh ka gedung sate hayang apal maneh bisa naon nurunkeun rk ulah bacot hungkul";Negative;Bandung
Panglima_Minal;"P @aniesbaswedan PATEEEN BUKAN KALENG2 !!

""Anies banyak dibahas media terkait kebijakan PSBB DKI Jakarta yang menjadi perhatian masyarakat luas, bahkan hingga di luar Jakarta.""

<U+0001F1EE><U+0001F1E9> #FPIBukanTeroris <U+0001F1EE><U+0001F1E9>
<U+0001F1EE><U+0001F1E9> #FPIBukanTeroris <U+0001F1EE><U+0001F1E9>

https://t.co/xGl2lMDQqL";Negative;indonesia
jitunews;Pemerintah Larang FPI, Ridwan Kamil: Indonesia Butuh Kedamaian, Butuh Ketaatan https://t.co/tDwbC1M7Q8;Negative;Indonesia
bocorantogelHK;KNPI nobatkan Ridwan Kamil sebagai Bapak Pembangunan Kepemudaan Jabar https://t.co/vVOOZTjTjD;Negative;Vietnam
SeludL;"@detikcom cianjur tuh,
di jawa barat,
gubernurnya pak ahmad heriyawan (pk aher)
sekarang pak ridwan kamil (kang emil)
...
..
.
sampe sini,
faham....???";Negative;
wwwberitatop;** https://t.co/d0TVKLr1Bi ** Dede, Pemulung yang Viral Dapat 'Kado' dari Gubernur Jabar Ridwan Kamil di Malam Tahun Baru - https://t.co/3LqbdeuiUs - Pikiran Rakyat;Negative;Jakarta
Matromli17;"pak @ridwankamil 
gak jadi sowan ke petamburan
https://t.co/UURo689Kxb";Negative;
SusiEmilia2;"Urang sami sami ngabandungan wae nya Kang Kamil, aya istilah "" Kebenaran akan mencari jalan Nya"" Mugi disaat eta urang sadaya aya dina LindunganNa. Mung Alloh SWT, nu uninga sagalana .Amiin YRA. Ini Kata Ridwan Kamil soal Pembubaran FPI https://t.co/1lgyFzbPsG";Negative;
AbangJagoPunya;"@BidhumasKalbar Mantaap bapak ridwan kamil <U+0001F44D>
#HidupDamaiJagaToleransi";Negative;Kalimantan Barat, Indonesia
Murai_Berkicau;"Contoh Pejabat plin-plan.
Syukurlah cepat sadar.
https://t.co/Ur827UDKmi";Negative;world wild 
geetracker;"Aktivitas FPI Dilarang, Ridwan Kamil: Indonesia Butuh Kedamaian

Tapi kemaren pake dikawal2 fpi?!
 https://t.co/gpU8pNyCzG";Negative;NKRI<U+0001F1F2><U+0001F1E8>
imron_als0;Semoga : Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Calon Presiden RI 2024 termashyur. <U+0001F609> https://t.co/2dop3JBDAe;Negative;
Bimanta70318964;"@humaskedirires @ridwankamil Mantap Statemen Ridwan Kamil demi kelangsungan beragama di indonesia.
#HidupDamaiJagaToleransi";Negative;
desohnber;ADUUH SIWON RADIATES RIDWAN KAMIL ENERGY BANGET SIH;Negative;"<U+0001F1F2><U+0001F1E8> ; she/her ; ca/fa"
Indosiar;"Gubernur Jawa Barat, Ridwan Kamil mengucapkan selamat ulang tahun untuk Indosiar dengan harapan Indosiar untuk terus mewujudkan mimpi anak-anak bangsa melalui siarannya. 

Kalau kalian, mau kasih harapan apa untuk Indosiar? #Indosiar26ether https://t.co/5zEKDVBINY";Negative;Indonesia
idtodayco;Berada di Gudang Biofarma, Ridwan Kamil Jamin Pengaman Vaksin Covid-19 Asal China, Sinovac https://t.co/8bdN2HDgMi;Negative;Indonesia
idtodayco;Kalahkan Ridwan Kamil juga Ganjar Pranowo, Anies Baswedan Jadi Gubernur Termasyhur dan Tervokal 2020 https://t.co/2CcaDvA1P7;Negative;Indonesia
idtodayco;Jalan Terjal Anies, Ridwan Kamil, dan Ganjar Menuju Pilpres 2024 https://t.co/ewFq5CPVrm;Negative;Indonesia
idtodayco;Ridwan Kamil Jamin Pengamanan Vaksin yang Sudah Sampai di Biofarma https://t.co/e18JuVfjOs;Negative;Indonesia
idtodayco;Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020, Disusul Ridwan Kamil https://t.co/0JYPmyAOoE;Negative;Indonesia
RD_4WR1212;"Gubernur Jabar Ridwan Kamil menghimbau kpd seluruh masyarakat Jabar yg terafiliasi dgn FPI atau tidak, untuk menaati surat SKB yang dikeluarkan pemerintah pusat. Indonesia butuh kedamaian, butuh ketaatan. Tindak Tegas Kang @ridwankamil kl mau maju 2024.

https://t.co/LXw2RQlymo";Negative;England, United Kingdom
myatharva;"GA JADI SOWAN ENTE....?

SOWAN KE POLDA JA...

https://t.co/i4wZ8lINp9";Negative;
democrazymedia;"Begini Respons Ridwan Kamil soal Pembubaran FPI
https://t.co/yktC6JX0dL";Negative;Indonesia
poisons;@antaranews Tervokal itu Ridwan Kamil. Gubernur DKI tu Manis.  Manis Baswedan https://t.co/Lm3P9HFKdv;Negative;<U+0001F3D6><U+0001F942>
JusufMuslim;Anies lebih akurat memetakan wabah daripada Ridwan Kamil dikarenakan mentest lebih banyak, Anies saja belum berani buka sekolah tatap muka, harusnya Ridwal Kamil lebih tidak berani .;Negative;<U+0645><U+0643><U+0629> <U+0627><U+0644><U+0645><U+0643><U+0631><U+0645><U+0629>, <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627>
soenardo;FPI Resmi Dilarang, Ridwan Kamil Minta 27 Kab/Kota di Jabar Taat https://t.co/Tch7S7DoE3;Negative;Jakarta Capital Region
SINDOnews;Jalan Terjal Anies, Ridwan Kamil, dan Ganjar Menuju Pilpres 2024 https://t.co/Ogzmaq6LwE @aniesbaswedan @ridwankamil @ganjarpranowo #BukanBeritaBiasa #capres;Negative;Jakarta Pusat, DKI Jakarta
SINDOnews;KNPI Nobatkan Ridwan Kamil Bapak Pembangunan Kepemudaan Jawa Barat https://t.co/lbhgUz9ka8 @ridwankamil;Negative;Jakarta Pusat, DKI Jakarta
StoreIDFashion;Ridwan Kamil Pastikan Vaksin Sinovac Tiba dengan Aman di Bio Farma https://t.co/oCqgjZ1eIn https://t.co/em5MKIeHEZ;Negative;Indonesia
voiucm;mantan bapak Ridwan Kamil;Negative;
WawanSudirman9;@ThompsonKumis @ridwankamil Gini amat yah ahoker cari duit haramnya udah sampai tahap mana pencairannya ?zaman Ridwan Kamil jadi walikota juga udah sering blusukan kaya gini mah kalian aja kurang update ga cebong ka Kadrun sama-sama sampah sosmed dan sampah masyarakat menghasut dan adu domba doang <U+0001F44E> https://t.co/ak45pGspjM;Negative;
IDCorner;"Ridwan Kamil jamin pengamanan vaksin yang sudah sampai ke Biofarma - https://t.co/Ej8adS9DXV

#INDONESIA";Negative;Central Java, Indonesia
SaifuddinSay;"@idtodayco Ngiri ya, karena bukan  Gubernurnu yg kepilih ...

https://t.co/NEzhqC6YJR";Negative;Indonesia
comradelenn0n;@KingSloth27 that's why ridwan kamil said tahun baru itu untuk <U+2728> muhasabah <U+2728>;Negative;Jakarta Capital Region
siagiansulben;Ini Tanggapan Ridwan Kamil Soal Pembubaran FPI https://t.co/LXChXFpag9;Negative;Medan, Sumatera Utara
Riskuneon;Walau kadang ada blunder, Pak Ridwan kamil ni tetap selalu berkelas caranya. https://t.co/TLCRLAiQeu;Negative;Indonesia
marhaebwa;@calypsours nggak apa-apa daripada kamu ngetawain pak ridwan kamil kan nanti bisa didepak dari jawa barat.;Negative;snsd izone rv twice n...ct
Heru37660549;@ridwankamil <U+0001F622><U+0001F622> bngga saya punya gubernur seperti pak RIDWAN KAMIL beliau berbaur dengan orang tdk mampu .. Sehat selalu pak;Negative;Bandung, Jawa Barat
juhdi_m;"
Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020...
 
https://t.co/I9gJhOUYYc.";Negative;
GeiszChalifah;"Bgmn menurut lembaga survey abal-abal? 
Deal nya ga begitu, Anies posisinya hrs selalu dibawah dalam segala sisi. 

https://t.co/bPVmtSiXN3";Negative;
MisanthropyPure;@meijikuhibiniuu iyah nih dapet kabar dari bapak ridwan kamil barusan sad;Negative;Bandung
abrarra97;atau kayak Ridwan Kamil boleh juga <U+0001F64F>;Negative;Daerah Istimewa Aceh
satriolola;Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020, Disusul Ridwan Kamil https://t.co/gZNhN6C17z;Negative;
riausky;Kalahkan Ridwan Kamil dan Ganjar, Anies Baswedan Gubernur Terpopuler dan Tervokal di 2020 https://t.co/v8qEejSWVz;Negative;Kota Pekan Baru, Riau
yusnand_;@narkosun Yg beginian nih kalo sampe 2024 presidennya anies atau ridwan kamil, bakalan tumbuh subur...;Negative;Jakarta
anggatmpg;Masih aneh sama orang yang kalo banjir nyalahin jokowi,anies,ridwan kamil dan pejabat2 lain, ai pagawean miceun runtah ka walungan <U+0001F614>;Negative;ibu kota korsel mantap seoul<U+0001F44C>
Sudiyanto204573;"Kamis (31/12/2020) pagi, karangan bunga yang berasal dari kelompok masyarakat itu menghiasi kantor Gubernur Jabar Ridwan Kamil. Sejumlah karangan bunga itu, disimpan di bagian depan, sebelah kiri Gedung Sate yang berada di Jalan Diponegoro, Kota Bandung.
https://t.co/FKx5RpOzby https://t.co/BeAonq4bOz";Negative;
ravelarizkie_;Gua sih pengennya di jabar dibikin smart city sekalian. Dah ada patimban dah ada kertajati. Ridwan kamil dan kolega harusnya bisa kalo bikin ginian mah. Supaya ga semuanya berkantor di scbd. Masa apa apa harus di Jkt klo bikin kantor pusat.;Negative;Jakarta Capital Region
mekanikamatiran;@jowoshitpost Di transfer nang pak ridwan kamil wingi <U+0001F602><U+0001F602><U+0001F602>;Negative;Singosari, Indonesia
wartacakrawala;Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 https://t.co/g8bYtM0ksY;Negative;
kumpulanjambi;Anies Baswedan Posisi Pertama Gubernur Terpopuler dan Tervokal 2020 Disusul Ridwan Kamil dan Khofifah https://t.co/hObeSU3PZY;Negative;Jambi - Indonesia
bandungpemkab;Pendanaan ini tercipta atas komitmen bersama antara Gubernur Jawa Barat Ridwan Kamil dengan Bupati/Walikota se Jawa Barat.;Negative;Bandung, Jawa Barat
HamidDimyati;"Pilpres 2024 bisa jadi 2 kubu lagi! 
1. Ganjar Pranowo: 15,7%
2. Prabowo Subianto: 14,9%
3. Anies Baswedan: 11,0%
4. Sandiaga Uno: 7,9%
5. Ridwan Kamil: 7,1%

https://t.co/P8RS6cpHG4";Negative;Stockholm, Sweden
diskomkabbekasi;Gubernur Jabar Ridwan Kamil mengatakan dari total pinjaman tersebut, sebesar Rp 800 miliar dipinjamkan ke kota/kabupaten sebagai upaya menggerakkan perekonomian di tengah pandemi Covid-19.;Negative;Cikarang, Indonesia
diskomkabbekasi;Hal tersebut dicanangkan pada kegiatan Video Conference bersama Gubernur Jawa Barat, Ridwan Kamil di Gedung Diskominfosantik Kabupaten Bekasi, Cikarang Pusat, Rabu (30/12/2020).;Negative;Cikarang, Indonesia
Suryonobambang2;@eko_kuntadhi @AT_AbdillahToha Fadli zoo tidak terima FPI dibubarkan....salahkanlah Ridwan Kamil,yang menuntut kesalahan bapak Mahfud MD.....hehehehe;Negative;
IRWAN989frf;@TofaTofa_id Klo bidang dalam pencitraan bu risma dan pak ganjar emang jago bos pak ridwan kamil aja kalah;Negative;Malang, Jawa Timur
excelalkamandka;"Enak banget mau pcr cuma butuh ktp

Tau gitu ngapain ridwan kamil bikin taman jomblo https://t.co/d56tC4fRZe";Negative;
zonasubang;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/iZGjMcT2nY";Negative;Subang, Jawa Barat
Jabar24Jam;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/sRrFqOemmQ";Negative;Jabar
SubangHits;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/ZrgaEfg7DU";Negative; Jabar 
PanturaID;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/NiYomkQbdn";Negative;Kabupaten Subang
TINTAHIJAUcom;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/nEQjCpvAE4";Negative;Jawa Barat
AirinAirin_NZ;"10 Tokoh Politik Paling Diperbincangkan di Tahun 2020

1. @jokowi
2. Anies
3. @ganjarpranowo
4. Rizal Ramli
5. Fadli Zon
6. Mahfud MD
7. Ridwan Kamil
8. Hidayat Nurwahid
9. Erick Tohir
10. Budiman Sudjatmiko

Jagoanmu yg mana? 

https://t.co/oWxZwrcOJS";Negative;DKI Jakarta, Indonesia
juang_marhaen;"Saatnya menelisik rekam jejak para tokoh dalam berorganisasi ketika masih Mahasiswa, mereka lebih memilih organisasi / lembaga yang berazaskan Pancasila atau azas yang lainnya? 
1. Anies Baswedan
2. Ganjar Pranowo
3. Ridwan Kamil
4. Khofifah Indar P
5. Dan lain2
@ruhutsitompul";Negative;DKI Jakarta, Indonesia
Bamzfrz;@PutraWadapi Pak ganjar,pak ridwan kamil;Negative;Nusantara,ibu pertiwi
MangSiHejo;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/oZtF1BycDp";Negative;Indonesia
setan_nanas;@txtdrbekasi Udah enak gubernurnya ridwan kamil malah ganti anies ogah gua;Negative;Bekasi
fariisss__;"@txtdrpemerintah 1. PRAWAN (Prabowo-Puan)
2. Anies-Ridwan Kamil
3. Risma-Sandiaga
4. Ganjar-Ridwan Kamil";Negative;Zona Hijau
radarbandung;Aa Gym dan Syekh Ali Jaber Positif Covid-19, Ridwan Kamil Beri Dukungan dan Doa https://t.co/8qAubtQNPf https://t.co/1tMVF6Cj9G;Negative;Kota Bandung
;;;
